index,Unnamed: 0,Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media,Keyword,Year
311982,474,2018-01-06 15:42:26+00:00,949667480972050432,NORTH AMERICAN DEEP FREEZE: Parts of the U.S. will be experiencing the coldest days ever recorded   ExtremeWeather,WaterTrends,False,16901.0,Canada,0.0,0.0,0.0,,extremeweather,2018
825397,13046,2021-10-29 12:12:12+00:00,1454058482605363203,"                      ""and industrialisation as well as to mitigate CarbonEmissions. Placing climate change mitigation and Africas development in opposition will be counterproductive. As with its development plans, Africas response to climatechange must be Africa-led."" /3  ClimateJustice  ",aipartners,False,323.0,"Lagos, Nigeria.",1.0,0.0,0.0,,carbonemissions,2021
96452,23454,2020-08-22 23:25:02+00:00,1297313860978974720,"No need to dread dusting this weekend! Check out how the Norwex Dusting Mitt makes this task quick, chemical free, and sustainable!  ",SuzanneRHolt,False,911.0,"Lino Lakes, Minnesota",0.0,0.0,1.0,,sustainable,2020
636696,30586,2021-11-02 23:08:23+00:00,1455673168895545348,TimeIsRunningOut TogetherWeAreStrong ClimateCrisis COP26 ActOnClimate FridaysForFuture  ,pi_lizzie,False,721.0,Left my ❤️ n N. O. ⚜️,0.0,0.0,0.0,,ClimateCrisis,2021
184664,19267,2018-07-12 23:11:26+00:00,1017547009031630849,  GlobalWarming,RkyMtnMan1981,False,202.0,,0.0,0.0,0.0,,globalwarming,2018
719524,3916,2020-02-09 23:57:00+00:00,1226656274072440833,"As the 2020 election heats up, ClimateChange becomes a bigger priority   via  ",RonVokoun,False,5413.0,"Edina, MN",0.0,0.0,0.0,,climatechange,2020
291339,16331,2021-06-13 23:36:07+00:00,1404221072480911363,  Also eliminating the consumption of animal products may be the strongest approach in the fight against global warming,NIA_Anarchist,False,198.0,,0.0,0.0,0.0,,globalwarming,2021
819450,7099,2021-06-17 12:30:33+00:00,1405503128452145155,"Louvres can improve a building's energyefficiency, lowering power consumption and thus reducing carbonemissions.   takes us through the technical considerations.   Find out more here:  ",PSBJMagazine,False,3312.0,United Kingdom,0.0,1.0,2.0,,carbonemissions,2021
318600,7092,2018-06-17 21:11:02+00:00,1008457009904136192,"Extremeweather ""underline[s] the importance of avoiding greenhouse gases, which are fundamentally responsible for driving these changes, say EASAC's Prof Mike Norton   climatechange climateaction  ",EASACnews,False,2084.0,,0.0,0.0,1.0,,extremeweather,2018
816307,3956,2021-04-20 12:33:27+00:00,1384485362702065671,Your headlines   and   this afternoon:   Police appeal after fatal crash near Saltash   Coronavirus deaths continue to fall   Man stabbed during incident in Totnes   Government sets new targets to cut carbonemissions      ,chrisbakercb,False,1191.0,Devon,0.0,1.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EzatBZEUYAUfOft?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EzatBZEUYAUfOft?format=jpg&name=large')]",carbonemissions,2021
766378,14170,2021-05-22 23:42:48+00:00,1396250221923864580,      Is Alan still standing in front of the Bitch the Witch banner along with Abbott. That some history that should be recorded. How the LNP stuff up any Climate Change position Australia had. Shame on you LNP,CartoJJ1,False,127.0,,0.0,0.0,1.0,,climatechange,2021
518832,33403,2021-12-01 23:56:35+00:00,1466194549936517123,This   movie sounds fantastic - for all snow riders and anyone who cares about our tourism economy.  Dec 14 virtual showing.  ClimateEmergency  ,CUBoulderGWC,False,662.0,"Boulder, CO",0.0,0.0,3.0,,ClimateEmergency,2021
80220,7222,2020-03-13 23:50:20+00:00,1238613395823366145,This is positive news and so true for a sustainable high-tech future. Via     NuclearEnergy energy  ,enilev,False,5998.0,"Washington, DC",0.0,0.0,1.0,,sustainable,2020
38223,1725,2019-01-18 23:47:13+00:00,1086409708649336833,Planes inevitably produce carbon emissions but there are ways to make air travel more sustainable  ,davidtomkins,False,2168.0,"Unceded Wurundjeri land, Aust",0.0,1.0,1.0,,sustainable,2019
399662,4906,2021-11-03 22:39:51+00:00,1456028377513668608,"$100 billion here, $130 trillion there, pretty soon, you're talking about real money. ClimateScam  ",tan123,False,37961.0,,7.0,13.0,30.0,,ClimateScam,2021
78070,5072,2020-02-20 23:40:03+00:00,1230638272935800832,The profits from cutting down the first forest will accelerate the transition to sustainable forestry.  $TSLA  ,tool_grinder,False,1270.0,,0.0,0.0,5.0,,sustainable,2020
145444,35852,2021-12-25 23:20:24+00:00,1474882752956846083,"      Absolutely, two really good African women who are vocal abt things they care about. Its important to openly speak up when we have made mistakes, it sets precedent that even leaders can be imperfect. NoMore have the potential to be sustainable and equitable movement for all.",DelinaMgs5,False,544.0,"Scotland, United Kingdom",0.0,0.0,1.0,,sustainable,2021
27048,27052,2018-09-28 23:30:23+00:00,1045818029819465728,"MixedUse StudentHousing Concept | LiveLearn Urban Village | Designed to LEED Silver standards, the vibrant and environmentally sustainable community follows best practices and creates an invigorating physical environment for the academic community.  ",KTGY_Group,False,1221.0,,0.0,0.0,2.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DoN5LZzW0AA0lOq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DoN5LZzW0AA0lOq?format=jpg&name=large')]",sustainable,2018
851821,1415,2020-01-23 12:27:46+00:00,1220322227452772352,A pleasure to visit   House at Davos + today's announcement on joining the CEO CarbonNeutral Challenge to support global business transition to a low-carbon economy. Lots of discussion too on ConsciousConsumerism - here's an example! WEF20   SDGs  ,sallyeaves,False,132026.0,London | New York | Oxford ,1.0,22.0,40.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EO90lhVXsAEQr5y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EO90lhVXsAEQr5y?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EO90lhNWAAAl9Px?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EO90lhNWAAAl9Px?format=jpg&name=large')]",carbonneutral,2020
609960,3850,2021-02-08 23:13:15+00:00,1358916835161174017,.  you keep claiming to be a climate leader - so why is your government letting the UK's first deep coal mine in 30 years go ahead? Its pretty simple - if youre serious about tackling the climatecrisis then scrap this mine now! EndCoal,capntokki,False,567.0,Eric Forman’s basement,0.0,0.0,0.0,,ClimateCrisis,2021
270717,32309,2020-11-19 23:50:52+00:00,1329572883111165958,  Cupangku mati karena pemanasan global globalwarming,Diegukguk,False,603.0,Salatiga — Jatinangor,0.0,0.0,1.0,,globalwarming,2020
12017,12019,2018-05-01 23:52:28+00:00,991465406287114240,A TOTALLY TRANSPARENT TOTALLY EDUCATION and EQUALITY BASED TOTALLY SUSTAINABLE GLOBAL CO-OP! A GLOBAL MISSION STATEMENT WRITTEN FOR ALL BY ALL!,DionHarper15,False,1359.0,"Melbourne, Victoria",1.0,1.0,1.0,,sustainable,2018
436956,24581,2019-09-04 23:42:48+00:00,1169395418620289024,ClimateEmergency facts      ,OzWinx,False,17.0,,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EDqG7a_UUAAeUm0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDqG7a_UUAAeUm0?format=jpg&name=large')]",ClimateEmergency,2019
44651,8153,2019-03-23 23:25:14+00:00,1109596997668032512,"  I don't this style is sustainable for long term success. I'd also argue Rodgers, Jackson, Allen, Watson were some of the worst QBs in the NFL last year.",BenFennell_NFL,False,43191.0,"Philadelphia, Pa",1.0,0.0,0.0,,sustainable,2019
140900,31302,2021-11-10 23:59:52+00:00,1458585228344102912,"From FNArenaComAu "" A Zero Waste Future: Security Matters Helps Companies Establish Sustainable Supply Chain Through Biotracking and Tracing Technology "" published 11/11/2021 $SMX ClimateChange BlockChain Singapore   ",BluHrvstDigital,False,1072.0,"Perth, Western Australia",0.0,0.0,0.0,,sustainable,2021
365967,1656,2018-03-31 19:18:29+00:00,980162435364610048,"RdgUK YOUTH ECOPRENEURS RD OnePlanet YECLIMATHONS18 CitiesICPP. Join Rdg's vibrant community groups, students, businesses n' residents COP23 COP24 ESA urbanplanning climatescience NetworksofCities YoungEcoClimathons18 UKADR2018 ACT4SDGs  ",CCCRdg,False,2410.0,"Reading, England",0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DZo8il1W4AA7nXv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DZo8il1W4AA7nXv?format=jpg&name=large')]",climatescience,2018
20328,20332,2018-07-23 23:44:47+00:00,1021541665352413185,Great write up! Just hoping more project founders follow your advice for long-term sustainable growth and raises  ,CryptoHou,False,917.0,USA,0.0,0.0,2.0,,sustainable,2018
702911,23803,2019-08-27 23:59:34+00:00,1166500534502621184,       Watch John Coleman - Weather Channel Founder - destroy CNN on Climate Change.    Climate change is not happening...  ,KnucklePea,False,2.0,,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EDA-DC-VAAESXNy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDA-DC-VAAESXNy?format=jpg&name=large')]",climatechange,2019
334944,9964,2019-09-05 19:18:01+00:00,1169691172144594944,Flooding and Food Safety: A Two-Part Plan for Extreme Weather Season    climatechange climate climateaction change globalwarming science nature environment action news thetotalreport totalreport flooding hurricane safety extremeweather  ,thetotalreport,False,32.0,,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EDuT7CoWwAAIyOX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDuT7CoWwAAIyOX?format=jpg&name=large')]",extremeweather,2019
60665,24167,2019-08-30 23:18:21+00:00,1167577325879386114,"  One hundred THOUSAND percent agreed!! I wish we could have all of this emmersion AND have that be financially sustainable. I always hate thinking about the business side of everything, business as a concept just feels so scummy and I dont want it that way. ",SoldierBen,False,411.0,"New Orleans, LA",0.0,0.0,0.0,,sustainable,2019
46589,10091,2019-04-11 23:27:20+00:00,1116482895630278662,  Haha thats not going to be sustainable much longer. Dont forget CMCSA has a universal DTC offer in the works as well as ATandT. Pricing power is running out by year end I think... especially if we get that recession everyone is calling for,ZevFima,True,3714.0,"New York, NY",1.0,1.0,2.0,,sustainable,2019
748298,32690,2020-11-22 23:41:04+00:00,1330657579832324098,"    Since Trump missed Pandemic Preparedness G-20 session to go Tweeting and Golfing and turned G20 ClimateChange meeting in DestroyPlanet Is that basically begging   and decent GOPs to invoke 25th Amendment, right   Pence is at church or Fossil donors?",TomasFriedhoff,False,2363.0,"Heemstede, Nederland",0.0,0.0,0.0,,climatechange,2020
615773,9663,2021-04-07 21:52:17+00:00,1379914953356808192,  This is just heartbreaking. The climatecrisis has increased the frequency and intensity of forestfires in recent years but the efforts to tackle it remain woefully inadequate.. . Have a look at what a global community of naturalists is saying on this-  ,WeNaturalists,False,1930.0,,0.0,0.0,0.0,,ClimateCrisis,2021
890442,20760,2021-11-18 13:55:55+00:00,1461332342304350208,carbonneutral ecofriendly sustainability innovation greenfuture ai energy inspiration renewableenergy,Translation,False,15216.0,Milky Way,0.0,0.0,0.0,,carbonneutral,2021
114453,4855,2021-02-18 23:43:33+00:00,1362548337996673025,"capitalism is not sustainable   ""Papering over the rot: Joe Biden's window dressing can't end oligarchy |  ""  ",DrBruceCollins,False,206.0,New York City,0.0,0.0,0.0,,sustainable,2021
533584,514,2019-01-06 21:52:02+00:00,1082032064663216128,"Signs of hope on climate change  'More than 400 mayors, including 13 in North Carolina, have committed to accelerated climate action; 1,300 state and local politicians have pledged to refuse money from the fossil fuel industry'    cities ClimateCrisis",JimBair62221006,False,21375.0,"Vancouver, British Columbia",0.0,8.0,10.0,,ClimateCrisis,2019
707886,28778,2019-10-15 23:52:03+00:00,1184255649808437248,'I'm standing here in the middle of climate change': How USDA is failing farmers   via  ,FirstGigaton,False,1950.0,"Nanaimo BC, Canada",0.0,0.0,0.0,,climatechange,2019
246225,7817,2020-03-19 23:41:59+00:00,1240785619875332096,  we should make people vigilant about LIVE AND LET LIVE. nature is care taker of so may species and ecological balance we should be responsible towards mother nature. Global warming and ecological balance should be first priority of the world.,vikasurana,False,123.0,India,0.0,0.0,0.0,,globalwarming,2020
310556,35548,2021-12-22 23:25:20+00:00,1473796826964717568,"    Also the most likely to bring down the human race, either through the virus or global warming. Manifest Destiny.",RewAgain,False,3107.0,,0.0,1.0,5.0,,globalwarming,2021
516009,30580,2021-11-02 23:17:47+00:00,1455675537104408583,"Blah blah posturing, blah blah %s, blah blah economy COP26Glasgow is about climate and other bullshit literally wont matter when the planet is unliveable!!!!! Stop emitting carbon!!!! ClimateEmergency",tekneecal,False,106.0,,1.0,0.0,1.0,,ClimateEmergency,2021
831431,2808,2018-07-04 22:33:04+00:00,1014638248478552064,"instead of going with the flow, let's swim against the current to a carbonneutral future!  ",BigShineEnergy,False,2207.0,United States,0.0,0.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DhS4G-JXkAEbx7q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DhS4G-JXkAEbx7q?format=jpg&name=large')]",carbonneutral,2018
803434,1414,2020-02-10 15:30:37+00:00,1226891226131181570,"ShaleLaw HotLink: ""Big Oil begins to broaden scope of its carbon emissions targets""     bigoil carbon carbonemissions activist oilandgas oilgiants globalwarming emissions",AgShaleLaw,False,2143.0,"State College, PA",0.0,1.0,0.0,,carbonemissions,2020
44536,8038,2019-03-22 23:46:16+00:00,1109239903181778944,    You do realise that money just can't be moved from one finance area to another on a whim? This money is reserved for things that specifically enable activate and sustainable travel.,ABurtang,False,29.0,"Manchester, UK",0.0,0.0,0.0,,sustainable,2019
843108,7648,2019-07-30 04:11:43+00:00,1156054742918819840,  I know a friend who makes Super8 footage - legit nothing else out there can compare to the style it creates,MrPhante,False,208.0,Southern California,0.0,0.0,0.0,,carbonneutral,2019
791959,3251,2018-10-15 09:10:35+00:00,1051762249617018880,Is meat's climate impact too hot for politicians?   meat farming food beef climatechange co2 carbonemissions GreenGB UKgov politics agriculture GHGs IPCC,sust_insight,False,128.0,Edinburgh with a UK Network of Associates,0.0,1.0,1.0,,carbonemissions,2018
18954,18956,2018-07-09 23:36:40+00:00,1016466194583441408,.  for taking leadership in FSM to ensure safe and sustainable sanitation! GlobalCitizenIndia SafeSludge,KhosieMoyo,False,460.0,Johannesburg,0.0,0.0,0.0,,sustainable,2018
865702,15296,2020-10-21 08:49:29+00:00,1318836795275202563,"In the past, Finland political leadership have found ways to cope with crisis. She should pay attention on their strategy and learn from them. resilience ClimateChange carbonneutral humility  ",Val_ESG,False,188.0,France,0.0,0.0,0.0,,carbonneutral,2020
166170,752,2018-01-08 23:41:02+00:00,950512702862118913,"I blame him for everything. Global warming, the lot!  ",Holy_TrinityEFC,False,1936.0,,0.0,0.0,0.0,,globalwarming,2018
525540,3611,2018-08-27 21:45:20+00:00,1034195182101512192,"More evidence that we are in a full-blown ClimateCrisis and failure to act is downright dangerous, not just risky and unethical            ",PavanSukhdev,False,7667.0,,0.0,8.0,11.0,,ClimateCrisis,2018
